767,RITE AID STORE #11100,244 COMMERCE CIRCLE,,,BRISTOL,19007,Bucks,,https://www.riteaid.com/pharmacy/covid-qualifier
768,RITE AID STORE #11101,705 W LANCASTER AVENUE,,,BRYN MAWR,19010,Delaware,,https://www.riteaid.com/pharmacy/covid-qualifier
769,RITE AID STORE #11104,1650 LIMEKILN PIKE,,,DRESHER,19025,Montgomery,,https://www.riteaid.com/pharmacy/covid-qualifier
770,RITE AID STORE #11105,832 NORTH LANSDOWNE AVE.,,,DREXEL HILL,19026,Delaware,,https://www.riteaid.com/pharmacy/covid-qualifier
771,RITE AID STORE #11109,1 SUMMIT SQUARE,A,,LANGHORNE,19047,Bucks,,https://www.riteaid.com/pharmacy/covid-qualifier
772,RITE AID STORE #11110,96 NORTH FLOWERS MILL ROAD,,,LANGHORNE,19047,Bucks,,https://www.riteaid.com/pharmacy/covid-qualifier
773,RITE AID STORE #11113,510 EAST BALTIMORE PIKE,,,MEDIA,19063,Delaware,,https://www.riteaid.com/pharmacy/covid-qualifier
774,RITE AID STORE #11116,3599 WEST CHESTER PIKE,,,NEWTOWN SQUARE,19073,Delaware,,https://www.riteaid.com/pharmacy/covid-qualifier
775,RITE AID STORE #11117,1500 GARRETT ROAD,,,UPPER DARBY,19082,Delaware,,https://www.riteaid.com/pharmacy/covid-qualifier
776,RITE AID STORE #11119,644 WEST LANCASTER AVE.,,,WAYNE,19087,Chester,,https://www.riteaid.com/pharmacy/covid-qualifier
777,RITE AID STORE #11122,284 EAST LANCASTER AVENUE,,,WYNNEWOOD,19096,Montgomery,,https://www.riteaid.com/pharmacy/covid-qualifier
778,RITE AID STORE #11142,128 AIRPORT ROAD,,,COATESVILLE,19320,Chester,,https://www.riteaid.com/pharmacy/covid-qualifier
779,RITE AID STORE #11148,120 SOUTH MILL ROAD,,,KENNETT SQUARE,19348,Chester,,https://www.riteaid.com/pharmacy/covid-qualifier
780,RITE AID STORE #11151,1395 EAST BOOT ROAD,,,WEST CHESTER,19380,Chester,,https://www.riteaid.com/pharmacy/covid-qualifier
781,RITE AID STORE #11154,13 EAST GAY STREET,,,WEST CHESTER,19380,Chester,,https://www.riteaid.com/pharmacy/covid-qualifier
782,RITE AID STORE #11158,160 NORTH GULPH ROAD STE1088,,,KING OF PRUSSIA,19406,Montgomery,,https://www.riteaid.com/pharmacy/covid-qualifier
783,RITE AID STORE #11160,200 W. RIDGE AVENUE STE 112,,,CONSHOHOCKEN,19428,Montgomery,,https://www.riteaid.com/pharmacy/covid-qualifier
784,RITE AID STORE #11162,1856 NORTH BROAD STREET,,,LANSDALE,19446,Montgomery,,https://www.riteaid.com/pharmacy/covid-qualifier
785,RITE AID STORE #11166,1140 TOWN SQUARE RD,,,POTTSTOWN,19465,Chester,,https://www.riteaid.com/pharmacy/covid-qualifier
786,RITE AID STORE #11169,23 NORTH ELM STREET,,,KUTZTOWN,19530,Berks,,https://www.riteaid.com/pharmacy/covid-qualifier
787,RITE AID STORE #11170,418 PENN STREET,,,READING,19602,Berks,,https://www.riteaid.com/pharmacy/covid-qualifier
788,RITE AID STORE #12999,301 EISENHOWER DRIVE,,,HANOVER,17331,York,,https://www.riteaid.com/pharmacy/covid-qualifier
789,RITE AID STORE #17783,7036 WERTZVILLE ROAD,,,MECHANICSBURG,17050,Cumberland,,https://www.riteaid.com/pharmacy/covid-qualifier
790,Reading Pediatrics,40 Berkshire Court,1,,Reading,19610,Berks,610-374-7400,https://readingpediatrics.com/
791,Red Cross Pharmacy,420 Main St,,,Forest City,18421,Susquehanna,570-785-5400,https://www.mygnp.com/pharmacies/red-cross-pharmacy-forest-city-pa-18421/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=3917626
792,Redners Pharmacy 21,191 Manheim Road,,,Schuylkill Haven,17972,Schuylkill,484-248-5873,
793,Redners Pharmacy 46,22 Forest Drive,,,Hegins,17938,Schuylkill,484-248-5873,
794,Reynolds Pharmacy,3676 North Hermitage Road,,,Transfer,16154,Mercer,724-646-1131,https://walbergfamilypharmacies.com/
795,Ricardo T. Carter M.D.,310 Electric Avenue,,,Lewistown,17044,Mifflin,717-242-3760,https://www.centralpacancer.com/
796,Riccio Family Pharmacy,2217 Bristol Pike,2,,Bensalem,19020,Bucks,215-639-6680,https://www.ricciofamilypharmacy.com/
797,Roadway Pharmacy,6858 Route 711,3,,Seward,15954,Westmoreland,814-446-5536,https://www.roadwaypharmacy.com
798,Robert Packer Hospital,Guthrie Square,,,Sayre,18840,Bradford,570-887-7150,https://www.guthrie.org/safety-hospitals-and-clinics/scheduling-covid-19-vaccine-appointment
799,Robert T Henry Pharmacy,54 East King St,,,Shippensburg,17257,Cumberland,717-532-5812,https://www.robertthenrypharmacy.com
800,Rothman Orthopedic Specialty Hospital,3300 Tillman Drive,,,Bensalem,19020,Bucks,215-244-7400,https://rothmanorthohospital.com/
801,Rx Partners,500 Old Pond Road,406,,Bridgeville,15017,Allegheny,412-257-1263,
802,SLUHHN-Allentown,1736 HAMILTON BLVD,,Inpatient Pharmacy - 2nd Floor,Allentown,18104,Lehigh,1-866-785-8537,https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine
803,SLUHHN-Bethlehem,801 OSTRUM STREET,,Attn: Inpatient Pharmacy,Bethlehem (Part-Northampton),18015,Northampton,1-866-785-8537,https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine
804,SLUHHN-Miners,360 W. Ruddle St,,,Coaldale,18218,Schuylkill,1-866-785-8537,https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine
805,SLUHHN-Sacred Heart Campus,421 Chew St,,,Allentown,18102,Lehigh,1-866-785-8537,https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine
806,SLUHN-Anderson Campus Hospital,1872 St Luke Blvd,,Lower Level Pharmacy West Wing,Easton,18045,Northampton,1-866-785-8537,https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine
807,SLUHN-Monroe,100 St. Lukes Lane,,,Stroudsburg,18360,Monroe,1-866-785-8537,https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine
808,SLUHN-Upper Bucks Campus,3000 St. Luke,,,Quakertown,18951,Bucks,866-785-8537,https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine
809,STATE COLLEGE DIALYSIS,500 SCIENCE PARK RD,2,,State College,16803,Centre,866-544-6741,https://www.davita.com/locations/pa/state-college/500-science-park-rd--5110
810,Sadler Health Center,100 North Hanover Street,,,Carlisle,17013,Cumberland,717-218-6670,https://www.sadlerhealth.org/
811,Saltsburg Pharmacy,237 WASHINGTON ST,,,Saltsburg,15681,Indiana,724-639-9022,
812,Sams Club Store #4847,6211 STATE ROUTE 30,,,GREENSBURG,15601,Westmoreland,724-850-7306,https://www.samsclub.com/club/greensburg-pa-sams-club/4847
813,Sams Club Store #4952,2000 VILLAGE CENTER DR,,,TARENTUM,15084,Allegheny,724-274-1730,https://www.samsclub.com/club/tarentum-pa-sams-club/4952
814,Sams Club Store #4994,6520 Carlisle Pike,250,,Mechanicsburg,17050,Cumberland,717-516-3772,https://www.samsclub.com/club/mechanicsburg-pa-sams-club/4994
815,Sams Club Store #6251,80 TRINITY POINT DR,,,WASHINGTON,15301,Washington,724-229-5394,https://www.samsclub.com/club/washington-pa-sams-club/6251
816,Sams Club Store #6460,2500 PLANK ROAD COMMONS,,,ALTOONA,16602,Blair,814-946-9784,https://www.samsclub.com/club/altoona-pa-sams-club/6460
817,Sams Club Store #6533,381 Benner Pike,,,State College,16801,Centre,814-826-6050,https://www.samsclub.com/club/state-college-pa-sams-club/6533
818,Sams Club Store #6547,611 LYCOMING MALL CIR,,,MUNCY,17756,Lycoming,570-546-3513,https://www.samsclub.com/club/muncy-pa-sams-club/6547
819,Sams Club Store #6675,7200 PEACH ST,,,ERIE,16509,Erie,814-866-0984,https://www.samsclub.com/club/erie-pa-sams-club/6675
820,Sams Club Store #6677,3621 WILLIAM PENN HWY,,,MONROEVILLE,15146,Allegheny,412-372-4097,https://www.samsclub.com/club/monroeville-pa-sams-club/6677
821,Sams Club Store #6679,2251 CENTURY DR,,,WEST MIFFLIN,15122,Allegheny,412-653-6605,https://www.samsclub.com/club/west-mifflin-pa-sams-club/6679
822,Saxonburg Drug,115 Pittsburgh Street,,,Saxonburg,16056,Butler,724-352-3600,https://www.saxonburgdrugrx.com/
823,Scranton Primary Health Care Center Inc,959 Wyoming Avenue,,,Scranton,18509,Lackawanna,570-344-9684,https://scrantonprimary.org/
824,Sellersville Pharmacy,218 south main st,,,Sellersville,18960,Bucks,215-257-9077,https://www.mygnp.com/pharmacies/
825,Setzer Personal Physicians,645 N 12th St,Suite 300,,Lemoyne,17043,Cumberland,717-724-0290,https://www.setzermd.com/
826,Sharon Pharmacy,63 Pitt Street,102,,Sharon,16146,Mercer,724-347-7000,https://walbergfamilypharmacies.com/sharonpharmacy
827,Sharon Regional Medical Center,PHARMACY DEPARTMENT,,740  E STATE STREET,Sharon,16146,Mercer,724-983-7252,https://www.sharonregionalmedical.org/
828,Sharon Regional Medical Center,PHARMACY DEPARTMENT,,740  E STATE STREET,Sharon,16146,Mercer,724-983-7252,Social media/home page. Please contact Mktg Director rochelle.penman@steward.org
829,Shickshinny Health Center,26 North Main Street,,,Shickshinny,18655,Luzerne,570-704-4230,
830,ShopRite 414,921 Drinker Turnpike,24,,Covington Twp,18444,Lackawanna,,https://vaccines.shoprite.com/
831,ShopRite 416,3430 Route 940,Suite 102,,Mount Pocono,18344,Monroe,,https://vaccines.shoprite.com/
832,ShopRite 422,107 Kinsley Drive,,,Brodheadsville,18322,Monroe,,https://vaccines.shoprite.com/
833,ShopRite 449,4701 Freemansburg Ave,,,Easton,18045,Northampton,,https://vaccines.shoprite.com/
834,Sloans Mount Joy Pharmacy,61 East main Street,,,Mount Joy,17552,Lancaster,717-653-4001,
835,Span and Taylor Drug Co,175 W Main Street,,,Monongahela,15063,Washington,724-258-4545,https://spanandtaylor.com/covid-19-vaccine/
836,Spartan Pharmacy,3526 BROWNSVILLE ROAD,,,Pittsburgh,15227,Allegheny,412-884-4400,https://spartanpharmacy.com/immunization/
837,Spartan Pharmacy Bethel Park,3400 South Park Rd,,Unit 1,Bethel Park,15102,Allegheny,412-831-1333,https://spartanpharmacy.com/immunization/
838,Spartan Pharmacy Clairton Blvd,3520 Clairton Blvd,,,Pittsburgh,15227,Allegheny,1-412-440-5888,http://www.spartanpharmacy.com/
839,Springfield Pharmacy,1154 Baltimore Pike,,,Springfield,19064,Delaware,610-544-4645,https://myspringfieldpharmacy.com/covid-19-vaccine/
840,Squirrel Hill Health Center,4516 Browns Hill Road,,,Pittsburgh,15217,Allegheny,412-697-7933,https://squirrelhillhealthcenter.org/covid-19-vaccines/
841,Squirrel Hill Health Center-Brentwood,103 Towne Square Way,,,Pittsburgh,15227,Allegheny,412-697-7933,https://squirrelhillhealthcenter.org/covid-19-vaccines/
842,St Clair Hospital,St. Clair Hospital,Pharmacy,1000 Bower Hill Rd,Pittsburgh,15243,Allegheny,412-942-4000,https://forms.stclair.org/vacreq/
843,St Mary Medical Center,St. Mary Medical Center Pharmacy,,1201 Langhorne-Newtown Rd,Langhorne,19047,Bucks,215-710-2832,https://www.trinityhealthma.org/covid-19/vaccine-request
844,St Marys Pharmacy,4 Railroad Street,,,Saint Marys,15857,Elk,814-971-1070,https://WWW.SMPRX.COM/VACCINES
845,St. Lukes University Health Network-Lehigh,GNADEN HUETTEN HOSPITAL PHARMACY DEP,,211 North 12th Street,Lehighton,18235,Carbon,1-866-785-8537,https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine
846,State College Family Medicine,2188 Sandy Dr,A,,State College,16803,Centre,814-278-1977,http://statecollegefamilymedicine.com/index.html
847,Stauffers LTC Pharmacy-New Holland 2,147 E Main St,,,New Holland,17557,Lancaster,717-355-9300,https://www.stauffersdrugstore.com/long-term-care
848,Stauffers of Kissel Hill Pharmacy,301 Rohrerstown Rd,,,Lancaster,17603,Lancaster,717-397-4710,https://www.skh.com/supermarket/explore-our-supermarket-3/pharmacy/
849,Sto-Rox Family Health Center,710 Thompson Avenue,,,Mc Kees Rocks,15136,Allegheny,412-771-6462,https://www.alleghenycounty.us/Health-Department/Resources/COVID-19/COVID-19-Vaccine-Information.aspx
850,Superior Care Pharmacy Incorporated,518 Burke Bypass,,,Olyphant,18447,Lackawanna,570-383-6700,
851,Susquehanna Community Health and Dental Cente,471 Hepburn Street,,,Williamsport,17701,Lycoming,570-567-5400,https://www.rivervalleyhealthanddental.org
852,Swarthmore Pediatrics,630 Fairview Road,210,,Swarthmore,19081,Delaware,610-541-0155,
853,Synergy Grandview Pharmacy Inc.,173 Point Township Drive,,,Northumberland,17857,Northumberland,570-473-7506,
854,THE CHESTER COUNTY HOSPITAL,PHARMACY,,701 EAST MARSHALL STREET,WEST CHESTER,19380,Chester,1-610-883-5410,https://www.chestercountyhospital.org/
855,THMG Vaccine Clinic - Muhlenberg,1000 Tuckerton Court,,,Reading,19605,Berks,484-628-4001,https://towerhealth.org/covid-19-information-center/covid-19-vaccine
856,The Bradley Center,5180 Campbells Run Road,,,Pittsburgh,15205,Allegheny,,
857,The Hometown Pharmacy-Beaver,4969 Tuscarawas Road,,,Beaver,15009,Beaver,330-318-3926,https://www.thehometownpharmacies.com
858,The Hometown Pharmacy-Center,3589 Broadhead Road,,,Monaca,15061,Beaver,330-318-3926,https://www.thehometownpharmacies.com
859,The Hometown Pharmacy-Dierkens,100 E Main St,,,Monongahela,15063,Washington,330-318-3926,https://www.thehometownpharmacies.com
860,The Hometown Pharmacy-Greensburg,730 E. Pittsburgh St,,,Greensburg,15601,Westmoreland,724-853-3254,https://www.thehometownpharmacies.com/
861,The Hometown Pharmacy-Grove City,49 Pine Grove Sq,,,Grove City,16127,Mercer,330-318-3926,https://www.thehometownpharmacies.com
862,The Hometown Pharmacy-Harmony,3 Northgate Pl,2,Route 19 N,Harmony,16037,Butler,330-318-3926,https://www.thehometownpharmacies.com
863,The Hometown Pharmacy-New Castle,20 E Lawrence St,,,New Castle,16101,Lawrence,330-318-3926,https://www.thehometownpharmacies.com
864,The Hometown Pharmacy-New Castle 2,2016 W. State Street,,,New Castle,16101,Lawrence,330-318-3926,https://www.thehometownpharmacies.com
865,The Medicine Shoppe 0838,20 Bailey Avenue,100,,Pittsburgh,15211,Allegheny,412-481-2400,https://mtwashington.medicineshoppe.com/
866,The Medicine Shoppe 2057,101 West Lancaster Avenue,,,Shillington,19607,Berks,610-777-2313,https://www.shillingtonms.com/pharmacy-request-covid-19-vaccine
867,The Medicine Shoppe-Boyertown,2 E. Philadelphia Avenue,,,Boyertown,19512,Berks,610-369-3888,https://www.medicineshoppeboyertown.com
868,The Medicine Shoppe-Dallas,26 Dallas Shopping Center,,,Dallas,18612,Luzerne,570-674-5577,
869,The Medicine Shoppe-Latrobe,709 Ligonier Street,,,Latrobe,15650,Westmoreland,724-539-4565,
870,The Medicine Shoppe-York,1698 s. queen st,,,York,17403,York,717-846-0500,
871,The Washington Hospital,155 Wilson Ave,,,Washington,15301,Washington,724-579-1100,https://whs.org/covid/
872,The Wright Center for Community Health,103 Spruce Street,,,Hawley (Part-Wayne),18428,Pike,570-230-0019,
873,The Wright Center-Childrens Service Center,335 South Franklin Street,,,Wilkes Barre,18702,Luzerne,570-230-0019,
874,The Wright Center-Clarks Summit,1145 Northern Boulevard,,,Clarks Summit,18411,Lackawanna,570-230-0019,https://thewrightcenter.org/covid-19/
875,The Wright Center-Kingston Clinic,2 Sharpe St,,,Kingston,18704,Luzerne,570-230-0019,
876,The Wright Center-Mid Valley,5 South Washington Avenue,,,Jermyn,18433,Lackawanna,570-230-0019,https://thewrightcenter.org/covid-19/
877,The Wright Center-Student Health Services,1401 Fellows Street,,The Wright Center,Scranton,18504,Lackawanna,570-230-0019,https://thewrightcenter.org/covid-19/
878,The Wright Ctr for Com Hlth Scranton Practice,501 S Washington Avenue,1000,,Scranton,18505,Lackawanna,570-230-0019,
879,Tidioute Health Center,115 Main St,,,Tidioute,16351,Warren,814-484-3096,https://www.titusvillehospital.org/Flu-Coronavirus-Resource-Page.aspx
880,Tionesta Health Center,111 Bridge St,,,Tionesta,16353,Forest,814-755-3631,https://www.titusvillehospital.org/vaccine
881,Titusville Area Hospital,406 W. Oak St.,,,Titusville,16354,Crawford,,https://www.titusvillehospital.org/vaccine
882,Titusville Area Hospital Oil Valley Medical,339 West Spring Street,,,Titusville,16354,Crawford,814-827-9675,https://www.titusvillehospital.org/vaccine
883,Tops Pharmacy 601,1702 E. 38th Street,,,Erie,16510,Erie,,https://www.topsmarkets.com/Covid19vaccinations
884,Tops Pharmacy 602,1520 W 26th Street,,,Erie,16508,Erie,,https://www.topsmarkets.com/Covid19vaccinations
885,Tower Health-Phoenixville Hospital,140 Nutt Road,,,Phoenixville,19460,Chester,610-983-1289,https://towerhealth.org/covid-19-information-center/covid-vaccine-non-tower-health-affiliated-providers
886,Tower Health-Pottstown Hospital,1600 East High St.,,,Pottstown,19464,Montgomery,1-484-628-1011,https://towerhealth.org/covid-19-information-center/covid-19-vaccine
887,Tower Health-Reading Hospital,420 S 5th Avenue,,,Reading,19611,Berks,,https://www.mytowerhealth.org/mytowerhealth/Authentication/login?mode=stdfile&option=covidvacsched
888,Towne Drugs,227 Commercial Ave,,,ASPINWALL,15215,Allegheny,412-782-2244,https://www.townedrugsrx.com/
889,Tri County Health and Wellness Center,507 Kimberton Rd,,,Phoenixville,19460,Chester,610-243-9117,https://www.tricountyhealthandwellnesscenter.com/
890,Trilogy Mission Rx LLC dba PCA Pittsburgh,307 23rd Street Extension,164,,SHARPSBURG,15215,Allegheny,412-444-2886,https://pcapharmacy.com/
891,Tyler Memorial Hospital,5950 US-6,,,Tunkhannock,18657,Wyoming,570-996-1169,https://www.commonwealthhealth.net/tyler-memorial-hospital-commonwealth
892,Tyrone Hospital,187 Hospital Drive,,,Tyrone,16686,Blair,814-503-4735,
893,UPMC Jameson,1211 Wilmington Avenue,,Pharmacy Dept,New Castle,16105,Lawrence,1-844-876-2822,https://vaccine.upmc.com/
894,UPMC Passavant Cranberry,1 St Francis Way,,,Cranberry Twp,16066,Butler,1-844-876-2822,https://vaccine.upmc.com/
895,UPMC Passavant McCandless,9100 Babcock Boulevard,,,Pittsburgh,15237,Allegheny,1-844-876-2822,https://vaccine.upmc.com/
896,UPMC Pinnacle Hanover,300 HIGHLAND AVENUE,,,HANOVER,17331,York,1-844-876-2822,https://vaccine.upmc.com/
897,UPMC Pinnacle Lititz,CHRISTOPHER DIMAULO,,1500 HIGHLANDS DRIVE,LITITZ,17543,Lancaster,1-844-876-2822,https://vaccine.upmc.com/
898,UPMC Pinnacle West Shore,1995 TECHNOLOGY PARKWAY,,,Mechanicsburg,17050,Cumberland,1-844-876-2822,https://vaccine.upmc.com/
899,UPMC Susquehanna-Williamsport,700 High Street,,,Williamsport,17701,Lycoming,1-844-876-2822,https://vaccine.upmc.com/
900,UPMC Wellsboro,32-36 Central Ave,,UMC Wellsboro Pharmacy,Wellsboro,16901,Tioga,1-844-876-2822,https://vaccine.upmc.com/
901,UPMC-Altoona,620 HOWARD AVENUE,,,ALTOONA,16601,Blair,1-844-876-2822,https://vaccine.upmc.com/
902,UPMC-Bedford Memorial,10455 Lincoln Highway,,,Everett,15537,Bedford,1-844-876-2822,https://vaccine.upmc.com/
903,UPMC-CHILDRENS HOSPITAL OF PITTSBURGH,4401 Penn Avenue,2300,,Pittsburgh,15224,Allegheny,1-844-876-2822,https://vaccine.upmc.com/
904,UPMC-Community General Osteopathic Hospital,4300 LONDONDERRY ROAD,,,Harrisburg,17109,Dauphin,1-844-876-2822,https://vaccine.upmc.com/
905,UPMC-East,2775 Mosside Blvd.,,,Monroeville,15146,Allegheny,1-844-876-2822,https://vaccine.upmc.com/
906,UPMC-Hamot,201 State St,,,Erie,16507,Erie,1-844-876-2822,https://vaccine.upmc.com/
907,UPMC-Horizon Greenville Campus,110 North Main Street,,,Greenville,16125,Mercer,1-844-876-2822,https://vaccine.upmc.com/
908,UPMC-Horizon Transitional Care-Shenango,2200 Memorial Drive,,,Farrell,16121,Mercer,1-844-876-2822,https://vaccine.upmc.com/
909,UPMC-MAGEE WOMENS HOSPITAL,300 Halket Street,,,Pittsburgh,15213,Allegheny,1-844-876-2822,https://vaccine.upmc.com/
910,UPMC-McKeesport,1500 Fifth Avenue,,,Mc Keesport,15132,Allegheny,1-844-876-2822,https://vaccine.upmc.com/
911,UPMC-Mercy Hospital of Pittsburgh,1400 Locust Street,2030,,Pittsburgh,15219,Allegheny,1-844-876-2822,https://vaccine.upmc.com/
912,UPMC-Northwest,100 Fairfield Drive,,,Seneca,16346,Venango,1-844-876-2822,https://vaccine.upmc.com/
913,UPMC-Pinnacle Harrisburg,RX DEPT,,111 S FRONT ST,Harrisburg,17101,Dauphin,1-844-876-2822,https://vaccine.upmc.com/
914,UPMC-Presbyterian,G119 Presbyterian,,200 Lothrop Street,Pittsburgh,15213,Allegheny,1-844-876-2822,https://vaccine.upmc.com/
915,UPMC-Shadyside,5230 Centre Avenue,,,Pittsburgh,15232,Allegheny,1-844-876-2822,https://vaccine.upmc.com/
916,UPMC-Somerset,225 South Center Ave,,,Somerset,15501,Somerset,1-844-876-2822,https://vaccine.upmc.com/
917,UPMC-St Margaret Hospital,815 Freeport   Road,,,Pittsburgh,15215,Allegheny,1-844-876-2822,https://vaccine.upmc.com/
918,UPMC-Western Psych Institute and Clinic,3811 O'Hara Street,E922,,Pittsburgh,15213,Allegheny,1-844-876-2822,https://vaccine.upmc.com/
919,Uniontown Hospital,500 West Berkeley Street,,,Uniontown,15401,Fayette,724-430-8753,https://www.uniontownhospital.com/covid-19-resources
920,VDI - Professional Pharmacy of Pennsburg Inc,931 Main St,,,Pennsburg,18073,Montgomery,215-679-9700,https://www.professionalrx.net/covid-19.php
921,VDI Northern Bedford Pharmacy,3499 Brumbaugh Rd,0,,New Enterprise,16664,Bedford,814-766-0124,
922,VDI-ACORx Pharmacy,520 E Main Street,,,Carnegie,15106,Allegheny,412-857-2922,
923,VDI-Astis South Hills Pharmacy,250 Mount Lebanon blvd,300,,Pittsburgh,15234,Allegheny,412-567-9422,https://hipaa.jotform.com/210168283690154
924,VDI-Birdsboro Pharmacy,200 W First Street,Suite 3a,,Birdsboro,19508,Berks,610-582-4005,birdsboropharmacy.youcanbook.me
925,VDI-Blairsville Pharmacy,135 E Market St.,100,,Blairsville,15717,Indiana,724-459-7400,https://mainlinepharmacy.com/covid-vaccine-scheduling/
926,VDI-Blandon Pharmacy,104 Anna Ave,6,,Blandon,19510,Berks,610-944-8899,
927,VDI-Boalsburg Apothecary,3901 S Atherton St,1,,State College,16801,Centre,814-466-7936,
928,VDI-Brockway Drug Co Inc,1365 Main Street,,,Brockway,15824,Jefferson,814-268-3305,https://www.brockwaydrug.com/
929,VDI-Crestwood Pharmacy,10 S Mountain Blvd,,,Mountain Top,18707,Luzerne,,https://www.crestwoodpharmacypa.com
930,VDI-Curtis Pharmacy-Claysville,305 Main St,,,Claysville,15323,Washington,724-663-7707,https://curtispharmacy.com/
931,VDI-Curtis Pharmacy-Washington,575 Henderson Ave,,,Washington,15301,Washington,724-225-1592,https://curtispharmacy.com/
932,VDI-DePietros Pharmacy,617 3rd Street,,,Dunmore,18512,Lackawanna,,
933,VDI-Dubois Drug and Wellness,700 S Brady Street,,,Du Bois,15801,Clearfield,814-371-5827,https://www.duboisdrug.com
934,VDI-Duncansville Pharmacy Inc,1328 Third Ave,,PO Box 126,Duncansville,16635,Blair,814-695-8065,http://duncansvillepharmacy.com/
935,VDI-Ferri Pharmacy,3907 Old William Penn Hwy,,,Murrysville,15668,Westmoreland,724-327-6611,
936,VDI-Gateway Pharmacy,165 Nutt Road,,,Phoenixville,19460,Chester,610-933-2609,https://www.thegatewaypharmacy.com/
937,VDI-Gaughns Drug Store,348 Pennsylvania Ave W,,,Warren,16365,Warren,814-723-2840,
938,VDI-Hershey Pharmacy and Gift Shop,731 Cherry Dr 2,,,Hershey,17033,Dauphin,717-534-1300,hersheypharmacy.com
939,VDI-Hunter Pharmacy,802 Vanderbilt Rd,,,Connellsville,15425,Fayette,724-626-1091,hunterpharm.com
940,VDI-Keller and Munro Pharmacy,127 East Church St,,,Lock Haven,17745,Clinton,570-748-5209,http://www.elocallink.tv/profiles/pa/clintoncounty/19/about.html
941,VDI-Kevins Shop n Save Pharmacy,799 Castle Shannon Blvd,,,Pittsburgh,15234,Allegheny,412-561-2417,https://www.kevinspharmacy.com
942,VDI-Lenox Pharmacy,5879 SR 92,3,,Kingsley,18826,Susquehanna,570-222-5005,http://www.lenox-pharmacy.com/
943,VDI-Livingston Pharmacy,550 Miller Ave,,,Clairton,15025,Allegheny,412-233-7100,
944,VDI-Mainline Pharmacy Ebensburg,3720 New Germany Road,,,Ebensburg,15931,Cambria,814-472-9390,https://mainlinepharmacy.com/covid-vaccine-scheduling/
945,VDI-Mainline Pharmacy Nanty Glo,1049 Shoemaker St,,,Nanty Glo,15943,Cambria,814-419-6717,https://mainlinepharmacy.com/covid-vaccine-scheduling-instructions/
946,VDI-Mainline Pharmacy Portage,619 Main St.,,,Portage,15946,Cambria,814-736-4530,https://mainlinepharmacy.com/covid-vaccine-scheduling-instructions/
947,VDI-Mainline Pharmacy Township Davidsville,118 North Main Street,,,Davidsville,15928,Somerset,724-459-7400,https://mainlinepharmacy.com/covid-vaccine-scheduling/
948,VDI-Mainline Pharmacy-Cresson,1207 Second St,,,Cresson,16630,Cambria,724-459-7400,https://mainlinepharmacy.com/covid-vaccine-scheduling/
949,VDI-Mainline Pharmacy-Somerset,168 West Main St,,,Somerset,15501,Somerset,814-445-6511,https://mainlinepharmacy.com/covid-vaccine-scheduling/
950,VDI-Mill Hall Pharmacy Inc,260 Main Street,,,Mill Hall,17751,Clinton,570-726-3213,https://millhallpharmacy.com/
951,VDI-Moshannon Valley Pharmacy Phillipsburg,208 Medical Center Drive,,,Philipsburg,16866,Centre,814-342-3750,
952,VDI-Park Avenue Pharmacy Inc,220 Park Ave,,,Chambersburg,17201,Franklin,717-264-7312,https://www.myparkavenuepharmacy.com
953,VDI-Pine Grove Pharmacy,10 East Pottsville Str,,,Pine Grove,17963,Schuylkill,570-915-0981,
954,VDI-Pleasant Hills Apothecary,25 Gill Hall Rd,Suite 2,,Clairton,15025,Allegheny,412-653-7566,https://www.pleasanthillsapothecary.com
955,VDI-Port Allegany Phamacy,54-56 North Main street,,,Port Allegany,16743,Mc Kean,,http://portpharmacy.com/covid-19/
956,VDI-Primary Care Pharmacy Services Inc,27 Heckel Road,110,,Mc Kees Rocks,15136,Allegheny,412-720-1041,https://www.primarycarepharmacysvcs.com
957,VDI-Rann Pharmacy Inc,377 Main Street,,,Harleysville,19438,Montgomery,215-256-4146,https://rannpharmacy.com/covid-19-vaccine/
958,VDI-Redners Pharmacy 38,110 Northside Commons,,,Palmyra,17078,Lebanon,717-473-4054,https://www.rednerspharmacy.com/coronavirus
959,VDI-Redners Pharmacy Store 22,1 Goldstar Plaza,,,Shenandoah,17976,Schuylkill,570-462-0300,https://www.rednerspharmacy.com/coronavirus
960,VDI-See Right Pharmacy,2647 N 6th St,,,Harrisburg,17110,Dauphin,717-236-9094,https://seerightrx.appointlet.com/
961,VDI-Skippack Pharmacy,4118 W Skippack Pike,,,Skippack,19474,Montgomery,267-483-7117,http://www.tinyurl.com/COVIDvaccine-SkippackPharmacy
962,VDI-Sloans Manheim Pharmacy,73 South main Street,,,Manheim,17545,Lancaster,717-665-2223,https://www.sloanspharmacies.com/
963,VDI-Sloans Mountville Pharmacy,2 College Ave,,,Mountville,17554,Lancaster,717-285-7443,https://www.sloanspharmacies.com/
